Date,Open,High,Low,Close,Volume,Adj Close
2012-08-17,14756.169922,14797.589844,14745.570312,14793.589844,000,14793.589844
2012-08-16,14651.05957,14773.620117,14629.009766,14756.169922,000,14756.169922
2012-08-15,14614.549805,14666.19043,14593.099609,14651.05957,000,14651.05957
2012-08-14,14622.230469,14686.450195,14581.120117,14614.549805,000,14614.549805
2012-08-13,14643.169922,14643.169922,14543.570312,14622.230469,000,14622.230469
2012-08-10,14617.589844,14644.280273,14546.419922,14643.169922,000,14643.169922
2012-08-09,14604.169922,14648.150391,14577.419922,14617.589844,000,14617.589844
2012-08-08,14602.179688,14628.370117,14545.480469,14604.169922,000,14604.169922
2012-08-07,14519.589844,14665.19043,14519.589844,14602.179688,000,14602.179688
2012-08-06,14473.080078,14569.570312,14473.080078,14519.589844,000,14519.589844
2012-08-03,14200.120117,14504.120117,14200.120117,14473.099609,000,14473.099609
2012-08-02,14297.19043,14297.19043,14101.509766,14200.120117,000,14200.120117
2012-08-01,14370.209961,14430.19043,14293.00,14298.599609,000,14298.599609
2012-07-31,14439.620117,14458.339844,14368.009766,14370.209961,000,14370.209961
2012-07-30,14457.120117,14513.44043,14402.139648,14439.620117,000,14439.620117
2012-07-27,14190.370117,14489.570312,14190.370117,14457.120117,000,14457.120117
2012-07-26,13980.55957,14220.280273,13980.55957,14190.370117,000,14190.370117
2012-07-25,13982.25,14048.55957,13917.290039,13980.55957,000,13980.55957
2012-07-24,14118.580078,14131.009766,13896.330078,13982.25,000,13982.25
2012-07-23,14257.450195,14257.450195,13987.280273,14118.580078,000,14118.580078
2012-07-20,14403.629883,14403.629883,14254.349609,14257.450195,000,14257.450195
2012-07-19,14371.540039,14445.599609,14351.129883,14403.629883,000,14403.629883
2012-07-18,14278.169922,14403.150391,14233.540039,14371.540039,000,14371.540039
2012-07-17,14180.540039,14294.30957,14085.580078,14278.169922,000,14278.169922
2012-07-16,14221.379883,14221.379883,14128.599609,14180.540039,000,14180.540039
2012-07-13,13999.129883,14231.530273,13999.129883,14221.379883,000,14221.379883
2012-07-12,14064.120117,14064.120117,13885.580078,13999.129883,000,13999.129883
2012-07-11,14074.509766,14110.070312,13979.219727,14064.120117,000,14064.120117
2012-07-10,14195.610352,14291.169922,14019.570312,14074.509766,000,14074.509766
2012-07-09,14226.490234,14226.490234,14139.400391,14196.00,000,14196.00
2012-07-06,14365.080078,14365.080078,14159.200195,14226.490234,000,14226.490234
2012-07-05,14417.580078,14423.05957,14307.169922,14365.080078,000,14365.080078
2012-07-03,14310.490234,14421.219727,14298.080078,14417.580078,000,14417.580078
2012-07-02,14258.269531,14310.490234,14198.349609,14310.490234,000,14310.490234
2012-06-29,13907.019531,14258.44043,13907.019531,14258.269531,000,14258.269531
2012-06-28,13934.429688,13934.429688,13740.169922,13907.019531,000,13907.019531
2012-06-27,13808.580078,13958.379883,13808.580078,13934.429688,000,13934.429688
2012-06-26,13736.009766,13853.25,13701.580078,13808.580078,000,13808.580078
2012-06-25,13962.120117,13962.120117,13688.049805,13736.009766,000,13736.009766
2012-06-22,13855.610352,13986.410156,13855.610352,13962.120117,000,13962.120117
2012-06-21,14175.419922,14196.509766,13845.25,13855.610352,000,13855.610352
2012-06-20,14196.290039,14239.629883,14082.009766,14175.419922,000,14175.419922
2012-06-19,14043.05957,14250.049805,14043.05957,14196.290039,000,14196.290039
2012-06-18,14010.370117,14077.44043,13917.099609,14043.05957,000,14043.05957
2012-06-15,13867.30957,14015.080078,13867.30957,14010.370117,000,14010.370117
2012-06-14,13726.580078,13909.599609,13714.450195,13867.30957,000,13867.30957
2012-06-13,13837.259766,13868.139648,13682.610352,13726.580078,000,13726.580078
2012-06-12,13682.240234,13839.219727,13652.009766,13837.259766,000,13837.259766
2012-06-11,13878.080078,13983.509766,13670.570312,13682.240234,000,13682.240234
2012-06-08,13762.209961,13881.080078,13680.280273,13878.080078,000,13878.080078
2012-06-07,13781.080078,13933.589844,13741.280273,13762.209961,000,13762.209961
2012-06-06,13470.19043,13781.080078,13470.19043,13781.080078,000,13781.080078
2012-06-05,13371.55957,13489.070312,13327.240234,13470.19043,000,13470.19043
2012-06-04,13383.150391,13436.150391,13248.589844,13371.55957,000,13371.55957
2012-06-01,13740.240234,13740.240234,13375.509766,13383.150391,000,13383.150391
2012-05-31,13772.19043,13830.30957,13610.120117,13740.240234,000,13740.240234
2012-05-30,13988.400391,13988.400391,13746.44043,13772.19043,000,13772.19043
2012-05-29,13829.629883,14013.160156,13829.629883,13988.400391,000,13988.400391
2012-05-25,13852.280273,13883.25,13792.009766,13829.629883,000,13829.629883
2012-05-24,13835.400391,13884.160156,13739.410156,13852.280273,000,13852.280273
2012-05-23,13800.450195,13854.269531,13589.540039,13835.400391,000,13835.400391
2012-05-22,13798.160156,13928.080078,13731.30957,13800.450195,000,13800.450195
2012-05-21,13558.50,13801.450195,13558.50,13798.160156,000,13798.160156
2012-05-18,13677.429688,13754.129883,13527.179688,13558.50,000,13558.50
2012-05-17,13912.389648,13932.469727,13677.410156,13677.429688,000,13677.429688
2012-05-16,13979.290039,14096.019531,13911.480469,13912.389648,000,13912.389648
2012-05-15,14052.339844,14126.19043,13955.009766,13979.320312,000,13979.320312
2012-05-14,14080.05957,14147.219727,14036.19043,14052.339844,000,14052.339844
2012-05-11,14258.259766,14336.509766,14161.580078,14217.599609,000,14217.599609
2012-05-10,14221.209961,14337.419922,14221.209961,14258.259766,000,14258.259766
2012-05-09,14312.169922,14312.169922,14095.400391,14221.209961,000,14221.209961
2012-05-08,14374.080078,14374.080078,14133.230469,14312.169922,000,14312.169922
2012-05-07,14366.30957,14416.080078,14310.519531,14374.080078,000,14374.080078
2012-05-04,14599.330078,14599.330078,14352.009766,14366.30957,000,14366.30957
2012-05-03,14737.019531,14739.150391,14567.330078,14599.330078,000,14599.330078
2012-05-02,14760.099609,14760.099609,14635.05957,14737.019531,000,14737.019531
2012-05-01,14689.540039,14875.009766,14667.549805,14760.099609,000,14760.099609
2012-04-30,14755.610352,14755.610352,14654.160156,14689.540039,000,14689.540039
2012-04-27,14704.549805,14785.089844,14671.290039,14755.610352,000,14755.610352
2012-04-26,14599.410156,14726.580078,14566.509766,14704.549805,000,14704.549805
2012-04-25,14397.099609,14603.580078,14397.099609,14599.410156,000,14599.410156
2012-04-24,14350.580078,14437.519531,14347.240234,14397.099609,000,14397.099609
2012-04-23,14488.099609,14488.099609,14255.580078,14350.580078,000,14350.580078
2012-04-20,14467.419922,14582.610352,14467.419922,14488.099609,000,14488.099609
2012-04-19,14542.269531,14616.049805,14397.589844,14467.419922,000,14467.419922
2012-04-18,14603.469727,14603.469727,14520.030273,14542.269531,000,14542.269531
2012-04-17,14386.580078,14633.599609,14386.580078,14603.469727,000,14603.469727
2012-04-16,14398.240234,14494.230469,14335.429688,14386.580078,000,14386.580078
2012-04-13,14574.259766,14574.259766,14395.169922,14398.240234,000,14398.240234
2012-04-12,14366.589844,14582.509766,14366.589844,14574.259766,000,14574.259766
2012-04-11,14245.50,14420.160156,14245.50,14366.589844,000,14366.589844
2012-04-10,14514.240234,14523.599609,14235.179688,14245.50,000,14245.50
2012-04-09,14690.089844,14690.089844,14470.400391,14514.240234,000,14514.240234
2012-04-05,14698.219727,14728.599609,14640.490234,14690.080078,000,14690.080078
2012-04-04,14865.009766,14865.009766,14646.589844,14698.219727,000,14698.219727
2012-04-03,14916.570312,14921.05957,14777.00,14865.009766,000,14865.009766
2012-04-02,14805.349609,14951.370117,14759.419922,14916.570312,000,14916.570312
2012-03-30,14760.330078,14837.030273,14732.169922,14805.349609,000,14805.349609
2012-03-29,14786.280273,14786.280273,14629.370117,14760.330078,000,14760.330078
2012-03-28,14864.370117,14878.099609,14695.070312,14786.280273,000,14786.280273
2012-03-27,14913.280273,14940.30957,14860.160156,14864.370117,000,14864.370117
2012-03-26,14707.469727,14913.450195,14707.469727,14913.280273,000,14913.280273
2012-03-23,14650.040039,14724.419922,14582.469727,14707.469727,000,14707.469727
2012-03-22,14762.55957,14762.55957,14603.44043,14650.040039,000,14650.040039
2012-03-21,14779.44043,14809.269531,14736.19043,14762.55957,000,14762.55957
2012-03-20,14839.150391,14839.150391,14703.450195,14779.44043,000,14779.44043
2012-03-19,14774.290039,14888.55957,14753.370117,14839.150391,000,14839.150391
2012-03-16,14763.230469,14792.150391,14742.330078,14774.290039,000,14774.290039
2012-03-15,14669.370117,14763.320312,14650.370117,14763.230469,000,14763.230469
2012-03-14,14709.160156,14736.429688,14627.219727,14669.370117,000,14669.370117
2012-03-13,14448.540039,14709.469727,14448.540039,14709.110352,000,14709.110352
2012-03-12,14459.290039,14483.55957,14407.219727,14448.540039,000,14448.540039
2012-03-09,14389.44043,14498.089844,14389.44043,14459.290039,000,14459.290039
2012-03-08,14286.269531,14415.259766,14286.269531,14389.44043,000,14389.44043
2012-03-07,14139.080078,14268.580078,14139.080078,14248.509766,000,14248.509766
2012-03-06,14372.330078,14372.330078,14104.129883,14139.080078,000,14139.080078
2012-03-05,14426.209961,14426.209961,14314.30957,14372.330078,000,14372.330078
2012-03-02,14493.330078,14503.349609,14391.480469,14426.209961,000,14426.209961
2012-03-01,14400.330078,14525.099609,14400.330078,14493.330078,000,14493.330078
2012-02-29,14481.269531,14547.129883,14386.05957,14400.330078,000,14400.330078
2012-02-28,14450.259766,14503.320312,14428.080078,14481.269531,000,14481.269531
2012-02-27,14434.049805,14493.19043,14307.580078,14450.259766,000,14450.259766
2012-02-24,14413.049805,14472.099609,14412.339844,14434.049805,000,14434.049805
2012-02-23,14331.629883,14419.389648,14277.00,14413.049805,000,14413.049805
2012-02-22,14388.179688,14393.05957,14310.129883,14331.629883,000,14331.629883
2012-02-21,14400.30957,14453.19043,14343.509766,14388.179688,000,14388.179688
2012-02-17,14377.240234,14431.120117,14364.610352,14400.30957,000,14400.30957
2012-02-16,14201.379883,14384.450195,14189.429688,14377.240234,000,14377.240234
2012-02-15,14273.55957,14333.530273,14174.419922,14201.379883,000,14201.379883
2012-02-14,14290.620117,14290.620117,14177.099609,14273.55957,000,14273.55957
2012-02-13,14186.19043,14304.320312,14186.19043,14290.620117,000,14290.620117
2012-02-10,14294.379883,14294.379883,14136.110352,14186.19043,000,14186.19043
2012-02-09,14275.150391,14316.259766,14212.25,14294.379883,000,14294.379883
2012-02-08,14246.480469,14297.070312,14188.610352,14275.150391,000,14275.150391
2012-02-07,14225.360352,14268.080078,14138.129883,14246.480469,000,14246.480469
2012-02-06,14231.519531,14231.519531,14155.429688,14225.360352,000,14225.360352
2012-02-03,14015.160156,14234.530273,14015.160156,14231.519531,000,14231.519531
2012-02-02,13990.009766,14055.139648,13971.580078,14015.160156,000,14015.160156
2012-02-01,13839.070312,14045.610352,13839.070312,13990.009766,000,13990.009766
2012-01-31,13844.44043,13934.099609,13778.44043,13839.070312,000,13839.070312
2012-01-30,13891.099609,13891.099609,13719.469727,13844.44043,000,13844.44043
2012-01-27,13891.280273,13925.540039,13839.620117,13891.099609,000,13891.099609
2012-01-26,13968.160156,14049.610352,13841.50,13891.280273,000,13891.280273
2012-01-25,13843.080078,13989.419922,13776.080078,13968.049805,000,13968.049805
2012-01-24,13837.259766,13844.280273,13732.330078,13843.080078,000,13843.080078
2012-01-23,13834.089844,13909.389648,13771.19043,13837.259766,000,13837.259766
2012-01-20,13828.480469,13834.089844,13773.419922,13834.089844,000,13834.089844
2012-01-19,13756.209961,13842.580078,13756.209961,13828.480469,000,13828.480469
2012-01-18,13593.450195,13756.209961,13568.099609,13756.209961,000,13756.209961
2012-01-17,13546.580078,13690.349609,13546.580078,13593.450195,000,13593.450195
2012-01-13,13616.089844,13616.089844,13427.530273,13546.580078,000,13546.580078
2012-01-12,13578.349609,13626.160156,13506.19043,13616.089844,000,13616.089844
2012-01-11,13561.429688,13591.519531,13497.19043,13578.349609,000,13578.349609
2012-01-10,13431.480469,13599.410156,13431.480469,13561.429688,000,13561.429688
2012-01-09,13398.570312,13445.160156,13360.549805,13431.480469,000,13431.480469
2012-01-06,13429.150391,13445.129883,13348.629883,13398.570312,000,13398.570312
2012-01-05,13377.150391,13450.30957,13245.44043,13429.150391,000,13429.150391
2012-01-04,13386.290039,13396.19043,13284.040039,13377.150391,000,13377.150391
2012-01-03,13189.599609,13474.480469,13189.599609,13386.290039,000,13386.290039
2011-12-30,13242.280273,13253.540039,13187.139648,13189.599609,000,13189.599609
2011-12-29,13100.610352,13248.589844,13100.610352,13242.280273,000,13242.280273
2011-12-28,13280.549805,13283.360352,13092.080078,13100.610352,000,13100.610352
2011-12-27,13274.030273,13315.230469,13236.219727,13280.549805,000,13280.549805
2011-12-23,13163.330078,13274.389648,13163.330078,13274.030273,000,13274.030273
2011-12-22,13056.490234,13178.410156,13056.490234,13163.330078,000,13163.330078
2011-12-21,13032.19043,13072.509766,12898.099609,13056.490234,000,13056.490234
2011-12-20,12646.349609,13045.030273,12646.349609,13032.19043,000,13032.19043
2011-12-19,12811.259766,12870.349609,12618.070312,12646.349609,000,12646.349609
2011-12-16,12750.410156,12927.240234,12750.410156,12811.259766,000,12811.259766
2011-12-15,12698.25,12840.200195,12698.25,12750.410156,000,12750.410156
2011-12-14,12852.080078,12852.080078,12671.410156,12698.25,000,12698.25
2011-12-13,12990.19043,13127.419922,12785.240234,12852.080078,000,12852.080078
2011-12-12,13186.19043,13186.19043,12889.280273,12990.19043,000,12990.19043
2011-12-09,12950.049805,13218.459961,12950.049805,13186.19043,000,13186.19043
2011-12-08,13246.269531,13246.269531,12921.540039,12950.049805,000,12950.049805
2011-12-07,13227.099609,13305.019531,13072.19043,13246.269531,000,13246.269531
2011-12-06,13221.55957,13303.330078,13169.099609,13227.099609,000,13227.099609
2011-12-05,13080.030273,13324.040039,13080.030273,13221.55957,000,13221.55957
2011-12-02,13071.55957,13245.259766,13066.450195,13080.030273,000,13080.030273
2011-12-01,13101.129883,13151.400391,13026.429688,13071.55957,000,13071.55957
2011-11-30,12551.200195,13102.290039,12551.200195,13101.129883,000,13101.129883
2011-11-29,12533.269531,12636.280273,12516.610352,12551.200195,000,12551.200195
2011-11-28,12158.599609,12580.290039,12158.599609,12533.269531,000,12533.269531
2011-11-25,12200.30957,12307.599609,12158.580078,12158.599609,000,12158.599609
2011-11-23,12488.400391,12488.400391,12200.30957,12200.30957,000,12200.30957
2011-11-22,12546.259766,12584.089844,12423.089844,12488.400391,000,12488.400391
2011-11-21,12785.290039,12785.290039,12442.509766,12546.259766,000,12546.259766
2011-11-18,12791.209961,12864.19043,12738.360352,12785.290039,000,12785.290039
2011-11-17,13006.179688,13021.509766,12724.349609,12791.209961,000,12791.209961
2011-11-16,13222.509766,13249.269531,12995.129883,13006.179688,000,13006.179688
2011-11-15,13151.610352,13286.240234,13062.540039,13222.509766,000,13222.509766
2011-11-14,13276.139648,13276.139648,13097.169922,13151.610352,000,13151.610352
2011-11-11,13017.19043,13304.19043,13017.19043,13276.139648,000,13276.139648
2011-11-10,12914.099609,13086.530273,12892.200195,13017.129883,000,13017.129883
2011-11-09,13421.549805,13421.549805,12895.469727,12914.099609,000,12914.099609
2011-11-08,13270.099609,13438.169922,13190.599609,13421.549805,000,13421.549805
2011-11-07,13210.519531,13278.120117,13054.530273,13270.099609,000,13270.099609
2011-11-04,13280.080078,13280.080078,13047.370117,13210.519531,000,13210.519531
2011-11-03,13029.25,13299.389648,12981.219727,13280.080078,000,13280.080078
2011-11-02,12811.080078,13075.290039,12811.080078,13029.25,000,13029.25
2011-11-01,13191.049805,13191.049805,12778.009766,12811.080078,000,12811.080078
2011-10-31,13518.629883,13518.629883,13189.519531,13191.049805,000,13191.049805
2011-10-28,13520.360352,13543.009766,13445.269531,13518.629883,000,13518.629883
2011-10-27,13057.44043,13605.169922,13057.44043,13520.360352,000,13520.360352
2011-10-26,12911.009766,13102.179688,12821.009766,13057.44043,000,13057.44043
2011-10-25,13188.200195,13188.200195,12888.519531,12911.009766,000,12911.009766
2011-10-24,12976.299805,13207.219727,12976.299805,13188.200195,000,13188.200195
2011-10-21,12732.459961,12986.05957,12732.459961,12976.299805,000,12976.299805
2011-10-20,12676.330078,12770.009766,12527.469727,12732.459961,000,12732.459961
2011-10-19,12854.120117,12896.120117,12641.610352,12676.330078,000,12676.330078
2011-10-18,12582.450195,12932.330078,12477.44043,12854.120117,000,12854.120117
2011-10-17,12850.230469,12850.230469,12558.30957,12582.450195,000,12582.450195
2011-10-14,12627.530273,12853.049805,12627.530273,12850.230469,000,12850.230469
2011-10-13,12654.379883,12667.099609,12475.549805,12627.530273,000,12627.530273
2011-10-12,12519.349609,12783.580078,12519.349609,12654.379883,000,12654.379883
2011-10-11,12504.240234,12557.349609,12418.110352,12519.349609,000,12519.349609
2011-10-10,12085.080078,12504.259766,12085.080078,12504.240234,000,12504.240234
2011-10-07,12213.599609,12278.009766,12034.379883,12085.080078,000,12085.080078
2011-10-06,11977.610352,12219.19043,11890.05957,12213.599609,000,12213.599609
2011-10-05,11765.280273,12006.009766,11674.480469,11977.610352,000,11977.610352
2011-10-04,11459.230469,11776.339844,11208.269531,11765.280273,000,11765.280273
2011-10-03,11842.080078,11917.25,11456.269531,11459.230469,000,11459.230469
2011-09-30,12145.049805,12145.049805,11840.400391,11842.080078,000,11842.080078
2011-09-29,12049.330078,12310.219727,11923.070312,12145.049805,000,12145.049805
2011-09-28,12341.00,12425.080078,12043.419922,12049.330078,000,12049.330078
2011-09-27,12191.570312,12562.160156,12191.570312,12341.00,000,12341.00
2011-09-26,11927.009766,12204.450195,11850.490234,12191.570312,000,12191.570312
2011-09-23,11842.05957,11975.540039,11764.450195,11927.009766,000,11927.009766
2011-09-22,12243.620117,12243.620117,11682.610352,11842.05957,000,11842.05957
2011-09-21,12619.580078,12668.00,12239.360352,12243.620117,000,12243.620117
2011-09-20,12674.150391,12840.030273,12619.400391,12619.580078,000,12619.580078
2011-09-19,12802.080078,12802.080078,12502.509766,12674.150391,000,12674.150391
2011-09-16,12747.209961,12853.629883,12686.120117,12802.080078,000,12802.080078
2011-09-15,12543.570312,12747.209961,12543.570312,12747.209961,000,12747.209961
2011-09-14,12369.150391,12685.450195,12261.070312,12543.55957,000,12543.55957
2011-09-13,12240.459961,12402.370117,12195.549805,12369.150391,000,12369.150391
2011-09-12,12159.280273,12241.219727,11968.379883,12240.459961,000,12240.459961
2011-09-09,12449.00,12449.00,12092.44043,12159.280273,000,12159.280273
2011-09-08,12636.269531,12692.530273,12459.19043,12489.580078,000,12489.580078
2011-09-07,12262.370117,12636.269531,12262.370117,12636.269531,000,12636.269531
2011-09-06,12350.280273,12350.280273,11994.55957,12262.370117,000,12262.370117
2011-09-02,12684.330078,12684.330078,12311.230469,12350.280273,000,12350.280273
2011-09-01,12856.280273,12963.589844,12676.589844,12684.330078,000,12684.330078
2011-08-31,12799.530273,12988.370117,12752.530273,12856.200195,000,12856.200195
2011-08-30,12760.629883,12872.459961,12609.280273,12799.530273,000,12799.530273
2011-08-29,12375.519531,12762.400391,12375.519531,12760.629883,000,12760.629883
2011-08-26,12165.379883,12415.30957,11928.360352,12375.519531,000,12375.519531
2011-08-25,12377.259766,12514.169922,12131.629883,12165.379883,000,12165.379883
2011-08-24,12216.280273,12388.629883,12145.120117,12377.259766,000,12377.259766
2011-08-23,11794.339844,12216.280273,11782.030273,12216.280273,000,12216.280273
2011-08-22,11802.080078,12040.469727,11764.450195,11794.339844,000,11794.339844
2011-08-19,11988.429688,12144.339844,11789.009766,11802.080078,000,11802.080078
2011-08-18,12573.44043,12573.44043,11891.389648,11988.429688,000,11988.429688
2011-08-17,12576.19043,12738.209961,12475.530273,12573.44043,000,12573.44043
2011-08-16,12715.129883,12715.129883,12453.179688,12576.19043,000,12576.19043
2011-08-15,12431.360352,12715.129883,12431.360352,12715.129883,000,12715.129883
2011-08-12,12371.610352,12545.290039,12346.330078,12431.360352,000,12431.360352
2011-08-11,11817.139648,12514.200195,11817.139648,12371.610352,000,12371.610352
2011-08-10,12336.620117,12336.620117,11791.290039,11817.139648,000,11817.139648
2011-08-09,11730.55957,12340.009766,11570.370117,12336.620117,000,12336.620117
2011-08-08,12622.509766,12622.509766,11730.55957,11730.55957,000,11730.55957
2011-08-05,12677.629883,12859.50,12289.019531,12622.509766,000,12622.509766
2011-08-04,13352.169922,13352.169922,12618.379883,12677.629883,000,12677.629883
2011-08-03,13283.150391,13360.259766,13052.429688,13352.169922,000,13352.169922
2011-08-02,13647.209961,13647.209961,13283.150391,13283.150391,000,13283.150391
2011-08-01,13701.469727,13869.450195,13523.50,13647.209961,000,13647.209961
2011-07-29,13778.230469,13814.540039,13573.049805,13701.469727,000,13701.469727
2011-07-28,13820.019531,13948.219727,13762.120117,13778.230469,000,13778.230469
2011-07-27,14128.219727,14128.219727,13805.530273,13820.019531,000,13820.019531
2011-07-26,14194.150391,14201.200195,14105.19043,14128.219727,000,14128.219727
2011-07-25,14290.580078,14290.580078,14138.219727,14194.150391,000,14194.150391
2011-07-22,14269.509766,14304.280273,14203.030273,14290.580078,000,14290.580078
2011-07-21,14091.410156,14298.389648,14091.410156,14269.509766,000,14269.509766
2011-07-20,14105.55957,14145.040039,14061.519531,14091.410156,000,14091.410156
2011-07-19,13868.219727,14118.030273,13868.219727,14105.55957,000,14105.55957
2011-07-18,14000.469727,14000.469727,13775.179688,13868.219727,000,13868.219727
2011-07-15,13912.610352,14012.459961,13906.219727,14000.469727,000,14000.469727
2011-07-14,14028.219727,14122.070312,13887.139648,13912.610352,000,13912.610352
2011-07-13,13972.629883,14172.540039,13972.629883,14028.219727,000,14028.219727
2011-07-12,14033.549805,14110.209961,13968.240234,13972.629883,000,13972.629883
2011-07-11,14306.349609,14306.349609,14003.150391,14033.549805,000,14033.549805
2011-07-08,14399.179688,14399.179688,14192.05957,14306.349609,000,14306.349609
2011-07-07,14242.240234,14431.450195,14242.240234,14399.179688,000,14399.179688
2011-07-06,14218.209961,14259.490234,14145.580078,14242.259766,000,14242.259766
2011-07-05,14226.30957,14247.370117,14172.349609,14218.209961,000,14218.209961
2011-07-01,14023.049805,14239.549805,13998.459961,14226.30957,000,14226.30957
2011-06-30,13890.419922,14039.070312,13890.419922,14023.049805,000,14023.049805
2011-06-29,13779.049805,13911.179688,13747.30957,13890.419922,000,13890.419922
2011-06-28,13597.450195,13779.410156,13597.450195,13779.049805,000,13779.049805
2011-06-27,13480.360352,13643.429688,13459.540039,13597.450195,000,13597.450195
2011-06-24,13625.450195,13634.120117,13462.55957,13480.360352,000,13480.360352
2011-06-23,13649.150391,13649.150391,13397.259766,13625.450195,000,13625.450195
2011-06-22,13731.580078,13770.169922,13645.44043,13649.150391,000,13649.150391
2011-06-21,13526.599609,13747.099609,13526.599609,13731.580078,000,13731.580078
2011-06-20,13448.240234,13547.30957,13408.230469,13526.599609,000,13526.599609
2011-06-17,13416.419922,13541.280273,13406.089844,13448.240234,000,13448.240234
2011-06-16,13403.169922,13491.030273,13309.459961,13416.419922,000,13416.419922
2011-06-15,13635.169922,13635.169922,13365.099609,13403.169922,000,13403.169922
2011-06-14,13453.070312,13681.030273,13453.070312,13635.169922,000,13635.169922
2011-06-13,13457.400391,13527.490234,13386.450195,13453.070312,000,13453.070312
2011-06-10,13635.530273,13635.530273,13427.349609,13457.400391,000,13457.400391
2011-06-09,13548.450195,13702.530273,13548.450195,13647.280273,000,13647.280273
2011-06-08,13624.419922,13634.240234,13528.330078,13548.450195,000,13548.450195
2011-06-07,13626.25,13737.330078,13621.459961,13624.419922,000,13624.419922
2011-06-06,13792.540039,13792.540039,13617.240234,13626.25,000,13626.25
2011-06-03,13937.629883,13937.629883,13771.450195,13792.589844,000,13792.589844
2011-06-02,14097.55957,14145.610352,13862.370117,13937.629883,000,13937.629883
2011-06-01,14287.30957,14287.30957,13944.19043,14097.55957,000,14097.55957
2011-05-31,14140.269531,14287.360352,14140.269531,14287.30957,000,14287.30957
2011-05-27,14073.570312,14174.290039,14073.570312,14140.269531,000,14140.269531
2011-05-26,13998.580078,14097.05957,13941.570312,14073.570312,000,14073.570312
2011-05-25,13936.44043,14048.490234,13888.139648,13998.580078,000,13998.580078
2011-05-24,13953.330078,14024.519531,13908.629883,13936.44043,000,13936.44043
2011-05-23,14135.05957,14135.05957,13913.429688,13953.330078,000,13953.330078
2011-05-20,14236.599609,14236.599609,14095.429688,14135.05957,000,14135.05957
2011-05-19,14205.080078,14275.44043,14157.120117,14236.599609,000,14236.599609
2011-05-18,14060.429688,14214.610352,14045.049805,14205.080078,000,14205.080078
2011-05-17,14079.469727,14084.099609,13955.389648,14060.429688,000,14060.429688
2011-05-16,14186.599609,14244.580078,14061.349609,14079.469727,000,14079.469727
2011-05-13,14312.049805,14333.019531,14147.120117,14186.599609,000,14186.599609
2011-05-12,14242.030273,14336.379883,14126.05957,14312.049805,000,14312.049805
2011-05-11,14408.349609,14408.349609,14183.230469,14244.209961,000,14244.209961
2011-05-10,14284.209961,14428.089844,14284.209961,14408.349609,000,14408.349609
2011-05-09,14206.599609,14313.629883,14195.169922,14284.209961,000,14284.209961
2011-05-06,14148.049805,14353.480469,14148.049805,14206.599609,000,14206.599609
2011-05-05,14264.110352,14285.05957,14085.150391,14148.049805,000,14148.049805
2011-05-04,14374.240234,14375.009766,14197.160156,14264.110352,000,14264.110352
2011-05-03,14450.05957,14450.05957,14299.540039,14374.240234,000,14374.240234
2011-05-02,14495.280273,14562.009766,14424.620117,14450.05957,000,14450.05957
2011-04-29,14458.030273,14506.370117,14440.19043,14495.280273,000,14495.280273
2011-04-28,14410.160156,14469.599609,14387.509766,14458.030273,000,14458.030273
2011-04-27,14321.240234,14424.599609,14287.05957,14410.160156,000,14410.160156
2011-04-26,14195.589844,14350.429688,14195.589844,14321.240234,000,14321.240234
2011-04-25,14215.230469,14218.209961,14149.019531,14195.589844,000,14195.589844
2011-04-21,14134.299805,14215.230469,14134.299805,14215.230469,000,14215.230469
2011-04-20,13932.05957,14152.419922,13932.05957,14134.299805,000,14134.299805
2011-04-19,13862.360352,13932.299805,13843.570312,13932.05957,000,13932.05957
2011-04-18,14025.240234,14025.240234,13757.50,13862.360352,000,13862.360352
2011-04-15,13962.110352,14051.280273,13945.629883,14025.240234,000,14025.240234
2011-04-14,13958.580078,13981.160156,13832.230469,13962.110352,000,13962.110352
2011-04-13,13945.259766,14030.049805,13900.480469,13958.580078,000,13958.580078
2011-04-12,14063.610352,14063.610352,13900.160156,13945.259766,000,13945.259766
2011-04-11,14117.450195,14169.080078,14025.570312,14063.610352,000,14063.610352
2011-04-08,14185.610352,14250.480469,14062.139648,14117.450195,000,14117.450195
2011-04-07,14216.30957,14252.349609,14120.379883,14185.610352,000,14185.610352
2011-04-06,14193.049805,14268.330078,14168.099609,14216.30957,000,14216.30957
2011-04-05,14183.459961,14252.610352,14152.490234,14193.049805,000,14193.049805
2011-04-04,14174.330078,14221.19043,14144.080078,14183.459961,000,14183.459961
2011-04-01,14101.19043,14225.259766,14101.19043,14174.330078,000,14174.330078
2011-03-31,14114.040039,14131.620117,14080.05957,14101.19043,000,14101.19043
2011-03-30,14003.120117,14140.040039,14003.120117,14114.040039,000,14114.040039
2011-03-29,13904.349609,14003.129883,13849.370117,14003.120117,000,14003.120117
2011-03-28,13949.240234,14009.629883,13904.349609,13904.349609,000,13904.349609
2011-03-25,13894.480469,14014.519531,13894.480469,13949.240234,000,13949.240234
2011-03-24,13764.540039,13913.55957,13762.599609,13894.480469,000,13894.480469
2011-03-23,13728.30957,13795.320312,13622.030273,13764.540039,000,13764.540039
2011-03-22,13779.219727,13794.410156,13713.450195,13728.30957,000,13728.30957
2011-03-21,13791.30957,13791.30957,13560.530273,13779.219727,000,13779.219727
2011-03-18,13497.610352,13650.209961,13497.610352,13560.530273,000,13560.530273
